user_id,recomendations
1496,"[1139216, 1101010, 936117, 1029743, 12731517]"
1497,"[874972, 1029743, 5569230, 916122, 844179]"
1498,"[874972, 1020962, 916993, 1098844, 830503]"
1499,"[14106445, 908318, 825659, 963365, 1029743]"
1500,"[874972, 1029743, 1106523, 5569230, 916122]"
1501,"[874972, 880427, 965842, 1070820, 1006342]"
1502,"[874972, 1029743, 1106523, 5569230, 916122]"
1503,"[874972, 898068, 1029743, 1106523, 5569230]"
1504,"[874972, 1029743, 5569230, 916122, 844179]"
1505,"[874972, 1034956, 987122, 997025, 1004906]"
1506,"[1000753, 992529, 979707, 12301100, 1004906]"
1507,"[874972, 1043338, 12132312, 1122358, 1106523]"
1508,"[874972, 921504, 1122358, 916993, 834158]"
1509,"[874972, 1065061, 1068719, 1029743, 1016800]"
1510,"[12812261, 862682, 960613, 986912, 5569471]"
1511,"[874972, 1003616, 13512017, 907631, 1135834]"
1512,"[874972, 1029743, 1106523, 5569230, 916122]"
1513,"[1137346, 1029743, 1029743, 1106523, 5569230]"
1514,"[874972, 948298, 1081177, 956672, 924352]"
1515,"[874972, 1009361, 1029743, 1106523, 5569230]"
1516,"[874972, 1029743, 5569230, 916122, 844179]"
1517,"[874972, 1101010, 5568732, 1070820, 905636]"
1518,"[874972, 863447, 1050645, 8203851, 947858]"
1519,"[878715, 13511457, 1048299, 1070820, 854754]"
1520,"[874972, 6034857, 1048068, 1029743, 896862]"
1521,"[874972, 5568732, 13380863, 13210025, 908318]"
1522,"[874972, 1029743, 5569230, 916122, 844179]"
1523,"[874972, 1106523, 5569230, 916122, 844179]"
1524,"[874972, 1029743, 5569230, 916122, 844179]"
1525,"[874972, 1118033, 832678, 1029743, 824180]"
1526,"[874972, 1049735, 1135258, 854900, 865992]"
1527,"[1034176, 1074333, 950206, 862335, 1006878]"
1528,"[874972, 1109615, 824305, 1075368, 983584]"
1529,"[1130729, 965041, 5568378, 1069039, 1029743]"
1530,"[874972, 1029743, 1106523, 5569230, 916122]"
1531,"[874972, 1029743, 1106523, 5569230, 916122]"
1532,"[874972, 6534030, 840227, 885582, 6534578]"
1533,"[874972, 1127831, 1029743, 1106523, 5569230]"
1534,"[866548, 893018, 1003649, 851146, 1070820]"
1535,"[1002787, 910473, 5565322, 869047, 832678]"
1536,"[874972, 6534077, 1029743, 1106523, 5569230]"
1537,"[874972, 875392, 5568378, 873964, 1029743]"
1538,"[874972, 1029743, 5569230, 916122, 844179]"
1539,"[874972, 904435, 1029743, 1106523, 5569230]"
1540,"[874972, 1081533, 5568378, 1029743, 1106523]"
1541,"[970866, 905636, 1044487, 849578, 931579]"
1542,"[874972, 8090521, 957232, 1029743, 1106523]"
1543,"[874972, 1092937, 1096573, 1029743, 1106523]"
1544,"[874972, 1029743, 1106523, 5569230, 916122]"
1545,"[901067, 888835, 870547, 8090521, 1106523]"
1546,"[874972, 823990, 1075283, 1029743, 838186]"
1547,"[948670, 1029743, 978343, 1075007, 942778]"
1548,"[1134483, 854754, 934172, 1029743, 7462562]"
1549,"[874972, 1051468, 910673, 986912, 1122358]"
1550,"[874972, 12302069, 969866, 844179, 1004906]"
1551,"[874972, 1029743, 5569230, 916122, 844179]"
1552,"[872342, 872137, 909714, 1029743, 1004906]"
1553,"[874972, 1029743, 5569230, 916122, 844179]"
1554,"[874972, 1029743, 916122, 5569230, 844179]"
1555,"[874972, 1029743, 1029743, 1106523, 5569230]"
1556,"[948670, 832678, 911609, 854852, 844179]"
1557,"[9419528, 1110409, 1082185, 1106523, 1095944]"
1558,"[874972, 944137, 1100140, 839438, 891423]"
1559,"[874972, 1082990, 5569230, 901776, 916122]"
1560,"[12731432, 1008032, 899624, 1029743, 916122]"
1561,"[874972, 1029743, 5569230, 916122, 844179]"
1562,"[874972, 1106523, 844179, 5569230, 916122]"
1563,"[12810464, 824796, 13115501, 1070820, 951412]"
1564,"[874972, 933248, 1029743, 1106523, 5569230]"
1565,"[874972, 1029743, 1106523, 5569230, 916122]"
1566,"[943940, 983584, 1032703, 1118623, 8069350]"
1567,"[874972, 1022254, 922127, 1082185, 1051516]"
1568,"[12731432, 1092588, 12946027, 1106523, 832678]"
1569,"[874972, 1101010, 907099, 1018740, 1029743]"
1570,"[874972, 839656, 1041531, 1127025, 1082185]"
1571,"[874972, 1029743, 5569230, 916122, 844179]"
1572,"[874972, 15926844, 1126899, 1029743, 1106523]"
1573,"[874972, 1029743, 5569230, 916122, 844179]"
1574,"[10198378, 890610, 1108168, 1029743, 1106523]"
1575,"[874972, 822049, 979707, 1070820, 916993]"
1576,"[874972, 1072693, 12946257, 1121360, 939636]"
1577,"[874972, 5569230, 990656, 1006483, 1029743]"
1578,"[1065538, 5563693, 5569230, 921504, 1029743]"
1579,"[948670, 5569230, 865705, 983584, 1101010]"
1580,"[874972, 1093413, 905636, 1029743, 946839]"
1581,"[874972, 5569374, 977658, 1029743, 1029743]"
1582,"[874972, 1029743, 5569230, 916122, 844179]"
1583,"[874972, 1134222, 1029743, 1106523, 5569230]"
1584,"[1134483, 957063, 865705, 1028891, 1110057]"
1585,"[1110111, 5567702, 8293343, 1046756, 854852]"
1586,"[874972, 945435, 6534578, 948495, 1026118]"
1587,"[874972, 865456, 871756, 1029743, 898867]"
1588,"[874972, 1079528, 1132231, 6602697, 841016]"
1589,"[874972, 1029743, 5569230, 916122, 844179]"
1590,"[1057749, 1131321, 6534030, 1070820, 1028891]"
1591,"[1038663, 880427, 991874, 1070820, 884686]"
1592,"[874972, 965889, 1134810, 6391134, 922096]"
1593,"[874972, 1029743, 1106523, 5569230, 916122]"
1594,"[874972, 1029743, 961021, 5590613, 6534035]"
1595,"[849202, 1135834, 5568489, 993638, 9677366]"
1596,"[826666, 885290, 936914, 1091090, 901776]"
1597,"[874972, 1029743, 5569230, 916122, 844179]"
1598,"[938138, 925364, 6423911, 1072917, 1092937]"
1599,"[1002787, 911609, 928932, 1025611, 1127758]"
1600,"[874972, 1029743, 5569230, 916122, 844179]"
1601,"[874972, 1106523, 5569230, 916122, 844179]"
1602,"[874972, 1009187, 845975, 1044259, 1031087]"
1603,"[874972, 1029743, 5569230, 916122, 844179]"
1604,"[874972, 5581335, 832678, 1051211, 944486]"
1605,"[874972, 862335, 820923, 1098844, 9420181]"
1606,"[874972, 1029743, 5569230, 916122, 844179]"
1607,"[874972, 5569471, 960075, 1029743, 1106523]"
1608,"[12731517, 9884698, 899459, 1106523, 913671]"
1609,"[837569, 1013167, 932242, 6632283, 1082185]"
1610,"[874972, 1029743, 5569230, 916122, 844179]"
1611,"[874972, 1050851, 1070272, 963971, 857503]"
1612,"[906844, 951412, 999104, 1010259, 1070820]"
1613,"[12262830, 919423, 1138682, 1028891, 1083446]"
1614,"[874972, 1029743, 1106523, 5569230, 916122]"
1615,"[874972, 993638, 1092118, 1029743, 1106523]"
1616,"[874972, 1029743, 1127831, 5569230, 916122]"
1617,"[874972, 897954, 969866, 1029743, 1106523]"
1618,"[899019, 878996, 1082185, 1138443, 1006184]"
1619,"[874972, 986912, 1068719, 1075368, 1010259]"
1620,"[917384, 906625, 844462, 9245108, 899624]"
1621,"[947858, 957736, 1046587, 1101010, 1042544]"
1622,"[874972, 995598, 965842, 8205418, 1091901]"
1623,"[12731685, 5569230, 1104898, 948832, 1106523]"
1624,"[874972, 899624, 956486, 986912, 5569230]"
1625,"[874972, 1012587, 1029743, 1106523, 5569230]"
1626,"[874972, 1029743, 5569230, 916122, 844179]"
1627,"[1020208, 14106445, 835300, 880427, 1029743]"
1628,"[874972, 1029743, 5569230, 916122, 844179]"
1629,"[1015785, 8090521, 1029743, 1065061, 1050851]"
1630,"[836445, 857276, 854900, 1098284, 5570383]"
1631,"[874972, 1131321, 878128, 1089766, 861494]"
1632,"[874972, 904148, 1071342, 1070820, 8090440]"
1633,"[1134678, 1138682, 993638, 1020962, 1028891]"
1634,"[874972, 944249, 1008324, 1044078, 1029743]"
1635,"[874972, 998119, 1117128, 1029743, 1106523]"
1636,"[874972, 5568072, 1106523, 901062, 1069003]"
1637,"[14106445, 879699, 978879, 823862, 1055472]"
1638,"[874972, 10457044, 901666, 1138443, 1004906]"
1639,"[1038663, 1069538, 949023, 8090537, 1106523]"
1640,"[874972, 957063, 882604, 916122, 1029743]"
1641,"[874972, 835098, 1133312, 1126899, 944137]"
1642,"[874972, 1051516, 1117514, 1106523, 845208]"
1643,"[874972, 7139529, 1022254, 1102207, 1029743]"
1644,"[874972, 12599756, 959179, 854852, 879876]"
1645,"[874972, 1029743, 5569230, 916122, 844179]"
1646,"[874972, 1029743, 5569230, 916122, 844179]"
1647,"[874972, 1091901, 1029743, 1106523, 5569230]"
1648,"[874972, 1132771, 5568320, 931255, 1029743]"
1649,"[874972, 883202, 1082185, 6391381, 1029743]"
1650,"[874972, 1005456, 826385, 854852, 13039088]"
1651,"[874972, 1115576, 6034857, 13417139, 902037]"
1652,"[874972, 1029743, 5569230, 916122, 844179]"
1653,"[887474, 1043971, 1038684, 1124323, 1094308]"
1654,"[874972, 919535, 7409951, 968992, 898068]"
1655,"[874972, 1106523, 5569230, 916122, 844179]"
1656,"[874972, 866211, 835296, 1106523, 823721]"
1657,"[874972, 1029743, 1037863, 957063, 1029743]"
1658,"[874972, 9527323, 1138443, 885290, 888543]"
1659,"[874972, 869728, 1099089, 6034857, 866211]"
1660,"[1038663, 1009719, 1048849, 905636, 7442008]"
1661,"[874972, 12386122, 1080853, 1098844, 1029743]"
1662,"[874972, 854754, 5570383, 1104349, 916575]"
1663,"[874972, 1091858, 1029743, 1106523, 5569230]"
1664,"[12731432, 1070820, 6464165, 965530, 844179]"
1665,"[874972, 844697, 1103629, 1029743, 1106523]"
1666,"[874972, 1029743, 1106523, 5569230, 916122]"
1667,"[874972, 1029743, 1106523, 5569230, 916122]"
1668,"[904997, 934399, 1055504, 1106523, 1098844]"
1669,"[874972, 1029743, 5569230, 916122, 844179]"
1670,"[874972, 1029743, 5569230, 916122, 844179]"
1671,"[874972, 869047, 944137, 1126899, 834117]"
1672,"[874972, 944317, 1029743, 1106523, 5569230]"
1673,"[874972, 6979545, 972931, 9245106, 1029743]"
1674,"[874972, 1029743, 5569230, 916122, 844179]"
1675,"[874972, 1029743, 5569230, 916122, 844179]"
1676,"[874972, 1091858, 1046756, 888586, 5569471]"
1677,"[959737, 854852, 819927, 1082454, 1135971]"
1678,"[874972, 944836, 967461, 1106523, 981086]"
1679,"[874972, 1029743, 1106523, 5569230, 916122]"
1680,"[874972, 6423911, 1016782, 916122, 1053754]"
1681,"[874972, 901776, 952698, 1029743, 1106523]"
1682,"[874972, 1106523, 5569230, 916122, 844179]"
1683,"[874972, 1070820, 5569471, 971474, 1029743]"
1684,"[1130729, 914318, 12301109, 1082185, 1029743]"
1685,"[874972, 1028891, 1135834, 1005274, 1029743]"
1686,"[874972, 921504, 844179, 986912, 935993]"
1687,"[874972, 833724, 1004001, 823099, 832678]"
1688,"[874972, 923149, 944534, 1029743, 895680]"
1689,"[866548, 1051323, 1016276, 1029743, 8203851]"
1690,"[874972, 1043494, 1127758, 1051323, 863447]"
1691,"[874972, 935993, 1024306, 6534074, 879393]"
1692,"[874972, 987006, 837304, 823704, 9833277]"
1693,"[874972, 1131321, 13008412, 1083043, 1010051]"
1694,"[1002787, 1116635, 5570048, 983584, 1016709]"
1695,"[874972, 1029743, 1106523, 5569230, 916122]"
1696,"[874972, 1106523, 5569230, 916122, 844179]"
1697,"[874972, 833724, 1026058, 926905, 1029743]"
1698,"[1103808, 1106523, 1044078, 912451, 888054]"
1699,"[874972, 1099089, 1123106, 993638, 5569845]"
1700,"[874972, 8090532, 883003, 965041, 871061]"
1701,"[874972, 1029743, 1106523, 5569230, 916122]"
1702,"[850102, 885290, 9677874, 1101010, 1106523]"
1703,"[1002787, 1101010, 1002771, 986912, 5590695]"
1704,"[874972, 1100972, 1029743, 1106523, 5569230]"
1705,"[874972, 13039578, 13876901, 1079987, 897125]"
1706,"[860248, 983584, 7144132, 938512, 965766]"
1707,"[1110111, 1028891, 1074333, 1054567, 9677236]"
1708,"[956599, 1121603, 8276172, 1029743, 832678]"
1709,"[874972, 5569230, 916122, 1029743, 844179]"
1710,"[9677366, 1051468, 13008334, 1126899, 1053988]"
1711,"[874972, 8090537, 933835, 847066, 1099089]"
1712,"[874972, 1091520, 1029743, 1106523, 5569230]"
1713,"[874972, 5565322, 13072766, 851188, 923149]"
1714,"[874972, 940947, 1017369, 1110057, 13841744]"
1715,"[874972, 1029743, 1106523, 5569230, 916122]"
1716,"[874972, 6514160, 944139, 1018809, 1046957]"
1717,"[874972, 1104349, 1056509, 1029743, 852360]"
1718,"[874972, 1029743, 1106523, 5569230, 916122]"
1719,"[874972, 953561, 1013807, 1106523, 1103105]"
1720,"[872342, 12132513, 957951, 6514160, 909714]"
1721,"[874972, 839419, 1029743, 1106523, 5569230]"
1722,"[906335, 6548453, 1004906, 1126899, 13115914]"
1723,"[874972, 1106523, 927325, 853448, 9416653]"
1724,"[874972, 1112205, 1072917, 1106523, 8090541]"
1725,"[874972, 1029743, 5569230, 916122, 844179]"
1726,"[874972, 833724, 1003616, 1044487, 1071446]"
1727,"[874972, 1029743, 5569230, 916122, 844179]"
1728,"[1000753, 1126899, 823775, 926905, 1090884]"
1729,"[874972, 1005898, 1029743, 1106523, 5569230]"
1730,"[874972, 1029743, 1106523, 5569230, 916122]"
1731,"[826666, 6533608, 1018740, 1126899, 12648296]"
1732,"[874972, 1001266, 938300, 1029743, 1082185]"
1733,"[958594, 5566472, 1125391, 986912, 894439]"
1734,"[874972, 1029743, 916122, 5569230, 844179]"
1735,"[916578, 1098435, 1065979, 1092588, 1003616]"
1736,"[874972, 1029743, 5569230, 916122, 844179]"
1737,"[874972, 995628, 1082212, 878996, 1029743]"
1738,"[874972, 899624, 1000050, 5569471, 1118033]"
1739,"[874972, 1029743, 1106523, 5569230, 916122]"
1740,"[14106445, 8069230, 965842, 1075368, 1074333]"
1741,"[874972, 1029743, 5569230, 916122, 844179]"
1742,"[874972, 864335, 12811532, 1029743, 1106523]"
1743,"[874972, 1029743, 1106523, 5569230, 916122]"
1744,"[874972, 12301100, 1026118, 1106523, 916758]"
1745,"[874972, 1137387, 1051323, 988697, 1029743]"
1746,"[874972, 963971, 880377, 999779, 5585510]"
1747,"[12731432, 866211, 885023, 963971, 1135476]"
1748,"[874972, 5592610, 8090509, 995628, 902172]"
1749,"[878715, 1037332, 6034857, 1029743, 934399]"
1750,"[874972, 1029743, 1106523, 5569230, 916122]"
1751,"[1048507, 976199, 926033, 1082990, 1070820]"
1752,"[1139216, 1131321, 5569135, 6423911, 949023]"
1753,"[874972, 12757316, 1029743, 1106523, 5569230]"
1754,"[874972, 1101010, 1018740, 5569230, 1029743]"
1755,"[921438, 880888, 12648296, 9803545, 981086]"
1756,"[874972, 5569230, 916122, 1029743, 844179]"
1757,"[874972, 1029743, 5569230, 916122, 844179]"
1758,"[874972, 6534035, 854261, 1126899, 1132771]"
1759,"[874972, 941368, 976199, 938596, 1126899]"
1760,"[874972, 1004906, 1029743, 10285006, 906838]"
1761,"[874972, 865026, 1081177, 1044078, 1004906]"
1762,"[9524291, 7442056, 1027068, 983584, 939546]"
1763,"[1118623, 1112205, 951412, 1075368, 1106523]"
1764,"[831407, 934172, 999198, 1075368, 972665]"
1765,"[874972, 965842, 9655212, 1043494, 1070820]"
1766,"[874972, 1029743, 1106523, 5569230, 916122]"
1767,"[12262778, 895295, 1046756, 1106523, 8090537]"
1768,"[874972, 10457044, 925862, 1003616, 12946027]"
1769,"[1020208, 880427, 856942, 5563693, 8090537]"
1770,"[874972, 1101980, 1040346, 960791, 1029743]"
1771,"[874972, 906625, 1060408, 9416653, 1029743]"
1772,"[874972, 1029743, 5569230, 916122, 844179]"
1773,"[874972, 959179, 8020044, 1051211, 909714]"
1774,"[9487498, 12988031, 1108296, 8090537, 883003]"
1775,"[874972, 956672, 5995312, 1082185, 1037332]"
1776,"[874972, 1104343, 1082185, 5569230, 913210]"
1777,"[874972, 1029743, 914318, 1041796, 1029743]"
1778,"[825343, 856252, 986912, 1007414, 6464074]"
1779,"[874972, 955687, 1051989, 1070820, 1104414]"
1780,"[874972, 1029743, 5569230, 916122, 844179]"
1781,"[874972, 921406, 901062, 1004906, 930118]"
1782,"[874972, 9245106, 1062572, 13841744, 1072523]"
1783,"[874972, 938319, 1029894, 892728, 5569471]"
1784,"[874972, 969568, 954673, 1126899, 1019247]"
1785,"[1000493, 5569230, 1110244, 1126899, 9677236]"
1786,"[900175, 1136719, 1029743, 1106523, 5569230]"
1787,"[874972, 5569230, 1126899, 916122, 844179]"
1788,"[874972, 1112667, 910109, 823775, 951412]"
1789,"[874972, 1027642, 1029743, 1106523, 5569230]"
1790,"[9677366, 1086061, 1132231, 5569471, 913210]"
1791,"[874972, 13008334, 897125, 5569230, 844179]"
1792,"[874972, 1062128, 6534077, 1075368, 1106523]"
1793,"[874972, 1029743, 1106523, 5569230, 916122]"
1794,"[874972, 954994, 9881592, 1106523, 866211]"
1795,"[1013928, 1124695, 832678, 1020962, 914318]"
1796,"[1002787, 983584, 1054567, 1029743, 838186]"
1797,"[950638, 1029743, 971922, 1112825, 911609]"
1798,"[874972, 5569230, 1044078, 1029743, 916122]"
1799,"[874972, 835300, 1117514, 998119, 1026118]"
1800,"[874972, 6533608, 5570882, 7025094, 890610]"
1801,"[874972, 1029743, 1106523, 5569230, 916122]"
1802,"[874972, 1127838, 885290, 898554, 1048068]"
1803,"[939860, 13841744, 849100, 1138292, 6979579]"
1804,"[874972, 9677236, 1024306, 5569471, 1029743]"
1805,"[1108094, 1029743, 1106523, 5569230, 916122]"
1806,"[874972, 1043663, 6602697, 1126899, 1051323]"
1807,"[874972, 12384779, 13190349, 8090560, 993638]"
1808,"[874972, 1012701, 871722, 1037840, 9835619]"
1809,"[874972, 1004906, 863447, 901062, 909714]"
1810,"[9521679, 1082990, 972416, 839656, 899624]"
1811,"[874972, 1029743, 1106523, 5569230, 916122]"
1812,"[874972, 6602729, 920200, 979707, 1029743]"
1813,"[874972, 1029743, 5569230, 916122, 844179]"
1814,"[874972, 1046756, 866540, 937403, 1014948]"
1815,"[874972, 965842, 13213475, 1029743, 5569230]"
1816,"[874972, 909714, 1070820, 8090521, 1029743]"
1817,"[874972, 832442, 15831255, 1005274, 1043301]"
1818,"[1129049, 885863, 1082212, 5570467, 1029743]"
1819,"[13506119, 13775274, 1059347, 6602697, 1029743]"
1820,"[874972, 5578547, 947441, 1029743, 1106523]"
1821,"[1137346, 867272, 923169, 983584, 1018740]"
1822,"[874972, 916122, 1126899, 5569230, 844179]"
1823,"[13213240, 1118046, 957232, 1083043, 1006264]"
1824,"[874972, 5563693, 878996, 5569471, 1106523]"
1825,"[874972, 1029743, 5569230, 916122, 844179]"
1826,"[874972, 5569230, 854852, 1029743, 1072523]"
1827,"[874972, 999779, 1029743, 5568378, 5591170]"
1828,"[874972, 1029743, 5569230, 916122, 844179]"
1829,"[1004436, 1018740, 990897, 914753, 1051468]"
1830,"[874972, 1029743, 5569230, 916122, 844179]"
1831,"[874972, 1135834, 901062, 1082185, 9655528]"
1832,"[874972, 1131344, 1110218, 852856, 857006]"
1833,"[874972, 953539, 844179, 5566309, 825749]"
1834,"[874972, 1029743, 1106523, 5569230, 916122]"
1835,"[874972, 15926886, 5568378, 1044259, 5565925]"
1836,"[874972, 1029743, 5569230, 916122, 844179]"
1837,"[874972, 1043338, 957736, 965842, 1029743]"
1838,"[874972, 1029743, 916122, 5569230, 844179]"
1839,"[874972, 983659, 999625, 1106523, 1070727]"
1840,"[874972, 1106523, 5569230, 916122, 844179]"
1841,"[874972, 825749, 5564303, 925350, 1062572]"
1842,"[874972, 899624, 887428, 1029743, 1106523]"
1843,"[874972, 1029743, 1048352, 1038985, 973086]"
1844,"[874972, 1029743, 5569230, 916122, 844179]"
1845,"[1069312, 1107973, 9296919, 1126899, 885290]"
1846,"[874972, 1106523, 957063, 844697, 5567502]"
1847,"[874972, 12731436, 827667, 1070820, 5569230]"
1848,"[1050741, 1101010, 6391381, 1010259, 910473]"
1849,"[874972, 1094308, 1003649, 6534077, 5591814]"
1850,"[874972, 5569471, 1048299, 923789, 9297615]"
1851,"[874972, 5567876, 1029743, 1106523, 5569230]"
1852,"[919766, 10344585, 889533, 880427, 1024306]"
1853,"[874972, 1029743, 5569230, 916122, 844179]"
1854,"[874972, 970160, 948495, 1062002, 963365]"
1855,"[874972, 1029743, 916122, 5569230, 844179]"
1856,"[1129049, 1055168, 12301073, 1070820, 978077]"
1857,"[874972, 1031316, 1029743, 1106523, 5569230]"
1858,"[874972, 5569471, 1055504, 12782182, 1115175]"
1859,"[962615, 1011926, 1089024, 1000237, 6034857]"
1860,"[874972, 1029743, 5569230, 916122, 844179]"
1861,"[874972, 982955, 1107538, 1029743, 1029743]"
1862,"[874972, 1029743, 1106523, 5569230, 916122]"
1863,"[874972, 1029743, 5569230, 916122, 844179]"
1864,"[970747, 6979049, 1004906, 1065979, 1042765]"
1865,"[874972, 1091858, 1055504, 1098435, 833724]"
1866,"[874972, 1029743, 1106523, 5569230, 916122]"
1867,"[12810464, 7139529, 5569471, 1029743, 1106523]"
1868,"[1103808, 921504, 1012701, 6464074, 885863]"
1869,"[874972, 5569135, 959179, 1126899, 913210]"
1870,"[874972, 1070820, 1029743, 1106523, 5569230]"
1871,"[874972, 885290, 5568732, 1091383, 1081177]"
1872,"[874972, 878996, 892314, 989824, 1138467]"
1873,"[874972, 1016709, 910032, 1101010, 5569230]"
1874,"[874972, 1029743, 902172, 1029743, 1106523]"
1875,"[12810464, 953539, 9935616, 892048, 1082185]"
1876,"[874972, 1029743, 5569230, 916122, 844179]"
1877,"[874972, 960613, 8357613, 1029743, 1106523]"
1878,"[874972, 1029743, 916122, 5569230, 844179]"
1879,"[948670, 1070272, 949965, 922561, 933835]"
1880,"[874972, 1081177, 12456589, 930385, 890610]"
1881,"[874972, 1004945, 1082185, 852360, 1070845]"
1882,"[874972, 1029743, 5569230, 916122, 844179]"
1883,"[874972, 1029743, 1106523, 5569230, 916122]"
1884,"[874972, 1029743, 1106523, 5569230, 916122]"
1885,"[874972, 910964, 1029743, 1106523, 5569230]"
1886,"[874972, 1038745, 1029743, 1106523, 5569230]"
1887,"[874972, 1136719, 1126899, 1029743, 1106523]"
1888,"[874972, 1029743, 5569230, 916122, 844179]"
1889,"[874972, 1092502, 891505, 1029743, 1106523]"
1890,"[874972, 885023, 1022254, 1126899, 1003616]"
1891,"[1048257, 7025362, 1029743, 1106523, 5569230]"
1892,"[874972, 982955, 1059902, 899624, 1021116]"
1893,"[874972, 1025611, 1029743, 1106523, 5569230]"
1894,"[1065538, 930283, 998119, 1106523, 871514]"
1895,"[874972, 844179, 893018, 1029743, 1106523]"
1896,"[874972, 6533936, 1101010, 1075368, 1008032]"
1897,"[874972, 1029743, 5569230, 916122, 844179]"
1898,"[874972, 1029743, 5569230, 916122, 844179]"
1899,"[874972, 1008032, 1120261, 1006342, 957063]"
1900,"[1079913, 9884698, 1054567, 1116376, 6391381]"
1901,"[1013928, 919535, 1059153, 1025611, 6904666]"
1902,"[12731517, 865705, 5568378, 1053754, 1029743]"
1903,"[874972, 1029743, 5569230, 916122, 844179]"
1904,"[874972, 1123842, 1029743, 1106523, 5569230]"
1905,"[874972, 1029743, 1106523, 5569230, 916122]"
1906,"[1034176, 865026, 883003, 871633, 1046756]"
1907,"[12812261, 5569471, 1061982, 1075368, 1125601]"
1908,"[874972, 1106523, 5569230, 916122, 844179]"
1909,"[874972, 1070702, 1029743, 1106523, 5569230]"
1910,"[874972, 1029743, 5569230, 916122, 844179]"
1911,"[874972, 957951, 5590613, 1070820, 6391532]"
1912,"[874972, 1088387, 12810393, 1029743, 12302069]"
1913,"[874972, 1029743, 1044078, 5569230, 916122]"
1914,"[874972, 892573, 894439, 9802981, 896292]"
1915,"[874972, 1029743, 5569230, 916122, 844179]"
1916,"[874972, 5565925, 1107973, 885290, 883202]"
1917,"[975085, 13213240, 1018740, 838186, 1072693]"
1918,"[1069312, 5567715, 936355, 15926886, 902396]"
1919,"[874972, 8069230, 1103476, 1098284, 1106523]"
1920,"[874972, 907099, 1059823, 1019643, 1127831]"
1921,"[874972, 1004906, 834303, 6979393, 1076056]"
1922,"[874972, 936117, 1037332, 1126899, 10457044]"
1923,"[874972, 1121603, 834382, 1087081, 1083446]"
1924,"[874972, 1025581, 1009977, 965772, 965530]"
1925,"[874972, 9677670, 961979, 1024306, 1081177]"
1926,"[874972, 955921, 9419443, 1029743, 1106523]"
1927,"[12731432, 1027068, 829138, 969866, 985893]"
1928,"[874972, 983584, 1125199, 1029743, 1106523]"
1929,"[874972, 1075368, 950206, 1068292, 1074754]"
1930,"[874972, 9553335, 1074333, 9297062, 1024306]"
1931,"[874972, 1031419, 1082185, 913210, 945662]"
1932,"[874972, 1029743, 1106523, 5569230, 916122]"
1933,"[874972, 1035207, 1029743, 1106523, 5569230]"
1934,"[874972, 1029743, 5569230, 916122, 844179]"
1935,"[1048257, 898867, 984575, 1126899, 999104]"
1936,"[874972, 999858, 885697, 926905, 901062]"
1937,"[874972, 6979803, 1060705, 833724, 919423]"
1938,"[906335, 8090560, 1069506, 1029743, 1029743]"
1939,"[874972, 888054, 1029743, 896085, 953539]"
1940,"[874972, 1011926, 1029743, 969866, 836085]"
1941,"[9832469, 1050851, 1089766, 1029743, 1106523]"
1942,"[14106445, 840227, 839656, 5569230, 1053730]"
1943,"[874972, 7147145, 13158992, 1122358, 7410335]"
1944,"[9655679, 6632283, 1126899, 849578, 994223]"
1945,"[1038663, 1059902, 988835, 1006878, 7463287]"
1946,"[874972, 865511, 12428436, 10344585, 1013597]"
1947,"[5566800, 9396705, 1105917, 1126899, 919423]"
1948,"[874972, 837644, 909714, 916993, 6602590]"
1949,"[874972, 957232, 873964, 1048833, 1029743]"
1950,"[874972, 1106523, 1004906, 12524691, 1126895]"
1951,"[874972, 8205418, 1135476, 836758, 5592931]"
1952,"[1130729, 834117, 893018, 1118033, 895166]"
1953,"[874972, 5563693, 854852, 1123022, 962185]"
1954,"[874972, 1124695, 842423, 899624, 1068292]"
1955,"[874972, 839162, 1024051, 1063739, 1007414]"
1956,"[5566800, 1070820, 5569230, 856252, 9837065]"
1957,"[1015785, 819978, 1139786, 9245108, 1029743]"
1958,"[874972, 10457044, 991223, 962671, 830245]"
1959,"[874972, 1029743, 1106523, 5569230, 916122]"
1960,"[12731432, 954994, 849870, 883003, 839656]"
1961,"[874972, 1070820, 1030093, 1031864, 904815]"
1962,"[874972, 854754, 13007846, 991874, 6034857]"
1963,"[1099510, 825289, 892314, 5569471, 854405]"
1964,"[874972, 953539, 879506, 834158, 1120261]"
1965,"[874972, 913210, 999779, 5569471, 9884484]"
1966,"[5590965, 1034955, 999104, 1070820, 1019643]"
1967,"[874972, 1056509, 7410201, 1068291, 946839]"
1968,"[874972, 1098284, 6034857, 1029743, 1122358]"
1969,"[874972, 8177622, 823530, 1029743, 12262992]"
1970,"[874972, 1042907, 7147145, 1029743, 1106523]"
1971,"[874972, 899624, 1029743, 1106523, 5569230]"
1972,"[874972, 1065979, 823775, 9420334, 823990]"
1973,"[874972, 5569230, 916122, 1029743, 844179]"
1974,"[874972, 1106523, 916122, 5569230, 844179]"
1975,"[995151, 938319, 1095374, 5574377, 5569376]"
1976,"[1038663, 969866, 1103105, 1082990, 1106523]"
1977,"[874972, 838186, 846823, 1123022, 831712]"
1978,"[874972, 1106523, 5569230, 916122, 844179]"
1979,"[874972, 8090537, 954994, 1106523, 854852]"
1980,"[1069312, 8090539, 1043787, 898121, 5568447]"
1981,"[874972, 1074333, 1038985, 8203851, 1082212]"
